Day_of_Week,Time_of_Day,Total_Withdrawals,Total_Deposits,Location_Type,Holiday_Flag,Special_Event_Flag,Previous_Day_Cash_Level,Weather_Condition,Nearby_Competitor_ATMs,Cash_Demand_Next_Day
Monday,Afternoon,55098.0,0.0,Mall,0.0,0.0,116920.0,Snowy,0.0,53237.0
Sunday,Afternoon,35895.0,12204.0,Mall,0.0,0.0,129477.0,Snowy,3.0,27966.0
Friday,Evening,49968.0,4850.0,Standalone,0.0,0.0,86623.0,Rainy,0.0,39148.0
Thursday,Night,38331.0,10372.0,Gas Station,0.0,0.0,104300.0,Snowy,3.0,23889.0
Thursday,Afternoon,28640.0,13601.0,Standalone,0.0,0.0,115609.0,Rainy,5.0,30966.0
Friday,Afternoon,37445.0,16618.0,Bank Branch,0.0,0.0,84017.0,Clear,1.0,29138.0
Wednesday,Evening,55291.0,9061.0,Mall,0.0,0.0,79662.0,Rainy,4.0,42477.0
Thursday,Afternoon,24498.0,0.0,Standalone,0.0,0.0,82499.0,Clear,4.0,23059.0
Sunday,Afternoon,70638.0,8127.0,Mall,0.0,0.0,90701.0,Clear,2.0,61197.0
Tuesday,Afternoon,64717.0,12519.0,Standalone,0.0,0.0,105461.0,Snowy,4.0,51869.0
Friday,Morning,29972.0,14214.0,Standalone,0.0,0.0,105171.0,Cloudy,4.0,25557.0
Friday,Afternoon,29821.0,18082.0,Bank Branch,0.0,0.0,64076.0,Snowy,2.0,30043.0
Sunday,Morning,57954.0,12775.0,Supermarket,0.0,0.0,75206.0,Clear,0.0,49481.0
Sunday,Afternoon,8474.375,4660.0,Standalone,0.0,0.0,87667.0,Snowy,3.0,4311.0
Tuesday,Afternoon,59663.0,4927.0,Supermarket,0.0,0.0,89399.0,Cloudy,5.0,51118.0
Tuesday,Night,41094.0,10372.0,Supermarket,0.0,0.0,88547.0,Rainy,3.0,27564.0
Tuesday,Afternoon,45147.0,3330.0,Mall,0.0,0.0,111269.0,Rainy,0.0,48862.0
Sunday,Morning,59387.0,12283.0,Bank Branch,0.0,0.0,100574.0,Rainy,0.0,48876.0
Monday,Evening,85871.0,14836.0,Supermarket,0.0,0.0,102851.0,Clear,4.0,74859.0
Monday,Morning,70610.0,4962.0,Supermarket,0.0,0.0,126849.0,Cloudy,2.0,71675.0
Saturday,Afternoon,67564.0,9784.0,Mall,0.0,0.0,87868.0,Clear,5.0,58886.0
Monday,Morning,60621.0,14069.0,Supermarket,0.0,0.0,95785.0,Rainy,1.0,48865.0
Monday,Afternoon,62254.0,6388.0,Mall,0.0,0.0,108821.0,Rainy,1.0,44550.0
Saturday,Night,57304.0,13369.0,Gas Station,0.0,0.0,117308.0,Snowy,5.0,43395.0
Saturday,Night,29567.0,13734.0,Mall,0.0,0.0,95753.0,Rainy,5.0,15589.0
Monday,Morning,71014.0,4028.0,Supermarket,0.0,0.0,115491.0,Cloudy,2.0,57239.0
Friday,Morning,51769.0,6809.0,Mall,0.0,0.0,125903.0,Rainy,1.0,39730.0
Monday,Evening,44240.0,10641.0,Standalone,0.0,0.0,117956.0,Cloudy,0.0,39089.0
Sunday,Evening,40930.0,14367.0,Supermarket,0.0,0.0,72624.0,Cloudy,2.0,22880.0
Tuesday,Night,45133.0,20007.0,Standalone,0.0,0.0,96070.0,Rainy,2.0,23730.0
Tuesday,Night,61320.0,773.0,Bank Branch,0.0,0.0,116419.0,Cloudy,5.0,56944.0
Sunday,Night,65392.0,4902.0,Mall,0.0,0.0,84549.0,Cloudy,5.0,59374.0
Sunday,Morning,79615.0,7701.0,Mall,0.0,0.0,95194.0,Cloudy,0.0,67145.0
Friday,Night,72649.0,11314.0,Bank Branch,0.0,0.0,111703.0,Cloudy,3.0,70933.0
Friday,Evening,47941.0,11447.0,Supermarket,0.0,0.0,118658.0,Cloudy,4.0,43364.0
Saturday,Afternoon,60440.0,17723.0,Bank Branch,0.0,0.0,138957.0,Rainy,1.0,52583.0
Tuesday,Morning,51047.0,17761.0,Mall,0.0,0.0,85482.0,Snowy,4.0,42389.0
Friday,Night,46383.0,12205.0,Mall,0.0,0.0,96931.0,Clear,4.0,34587.0
Friday,Afternoon,52946.0,4565.0,Bank Branch,0.0,0.0,136269.0,Rainy,0.0,53193.0
Monday,Evening,62954.0,3382.0,Supermarket,0.0,0.0,112907.0,Snowy,2.0,47822.0
Sunday,Afternoon,35240.0,1911.0,Supermarket,0.0,0.0,83743.0,Rainy,1.0,33889.0
Saturday,Morning,47366.0,19064.0,Supermarket,0.0,0.0,92075.0,Rainy,4.0,27077.0
Sunday,Afternoon,48628.0,6267.0,Standalone,0.0,0.0,54924.0,Snowy,5.0,40197.0
Saturday,Evening,52378.0,6947.0,Mall,0.0,0.0,143160.0,Clear,4.0,52112.0
Tuesday,Afternoon,34135.0,14033.0,Standalone,0.0,0.0,114920.0,Rainy,1.0,29625.0
Tuesday,Afternoon,46066.0,4335.0,Supermarket,0.0,0.0,109192.0,Rainy,3.0,42698.0
Friday,Afternoon,75748.0,3771.0,Bank Branch,0.0,0.0,101435.0,Clear,0.0,68460.0
Wednesday,Afternoon,60342.0,18180.0,Gas Station,0.0,0.0,153226.0,Snowy,4.0,49891.0
Tuesday,Night,38905.0,18052.0,Standalone,0.0,0.0,116273.0,Cloudy,5.0,22490.0
Monday,Night,40856.0,10577.0,Bank Branch,0.0,0.0,93388.0,Clear,1.0,29184.0
Tuesday,Afternoon,59946.0,14848.0,Mall,0.0,0.0,120961.0,Snowy,1.0,50523.0
Wednesday,Night,61916.0,185.0,Gas Station,0.0,0.0,104211.0,Snowy,2.0,57087.0
Sunday,Morning,50787.0,12159.0,Supermarket,0.0,0.0,88507.0,Snowy,2.0,42440.0
Saturday,Night,52260.0,6512.0,Bank Branch,0.0,0.0,116306.0,Snowy,5.0,48105.0
Thursday,Night,53099.0,13145.0,Mall,0.0,0.0,111031.0,Cloudy,0.0,54393.0
Friday,Night,57305.0,10462.0,Mall,0.0,0.0,120516.0,Cloudy,0.0,42101.0
Tuesday,Afternoon,68566.0,4709.0,Gas Station,0.0,0.0,89121.0,Clear,2.0,65333.0
Wednesday,Evening,81896.0,9399.0,Gas Station,0.0,0.0,94823.0,Snowy,1.0,87239.375
Sunday,Afternoon,48889.0,9539.0,Gas Station,0.0,0.0,84526.0,Snowy,1.0,45850.0
Saturday,Morning,65823.0,22224.0,Standalone,0.0,0.0,91325.0,Rainy,2.0,57944.0
Friday,Evening,44710.0,14074.0,Standalone,0.0,0.0,82461.0,Snowy,5.0,46949.0
Saturday,Morning,55747.0,13791.0,Mall,0.0,0.0,82344.0,Clear,0.0,52447.0
Friday,Night,21834.0,20555.0,Bank Branch,0.0,0.0,91410.0,Rainy,1.0,5649.0
Saturday,Night,29104.0,11070.0,Standalone,0.0,0.0,117279.0,Clear,5.0,23210.0
Saturday,Afternoon,13617.0,11994.0,Gas Station,0.0,0.0,98765.0,Rainy,4.0,4243.0
Sunday,Morning,32360.0,6562.0,Supermarket,0.0,0.0,91668.0,Cloudy,0.0,23941.0
Monday,Evening,51702.0,13798.0,Mall,0.0,0.0,107412.0,Clear,3.0,49719.0
Thursday,Morning,43202.0,10315.0,Supermarket,0.0,0.0,119500.0,Rainy,3.0,36522.0
Friday,Morning,40943.0,3182.0,Bank Branch,0.0,0.0,94451.0,Snowy,4.0,36826.0
Wednesday,Night,57959.0,9086.0,Gas Station,0.0,0.0,123637.0,Cloudy,1.0,56456.0
Tuesday,Evening,53232.0,9341.0,Supermarket,0.0,0.0,99983.0,Clear,2.0,49315.0
Friday,Evening,47814.0,4971.0,Standalone,0.0,0.0,114794.0,Cloudy,3.0,51216.0
Sunday,Evening,17303.0,7811.0,Bank Branch,0.0,0.0,85641.0,Cloudy,5.0,15537.0
Thursday,Night,43757.0,0.0,Bank Branch,0.0,0.0,114309.0,Rainy,4.0,37831.0
Thursday,Morning,48156.0,10070.0,Gas Station,0.0,0.0,113068.0,Clear,5.0,41613.0
Friday,Evening,58632.0,12492.0,Standalone,0.0,0.0,104110.0,Snowy,5.0,57806.0
Wednesday,Afternoon,66128.0,17036.0,Bank Branch,0.0,0.0,111646.0,Clear,3.0,55010.0
Saturday,Afternoon,68582.0,2511.0,Bank Branch,0.0,0.0,92160.0,Cloudy,5.0,61609.0
Tuesday,Morning,44855.0,5673.0,Mall,0.0,0.0,117457.0,Clear,3.0,33293.0
Saturday,Afternoon,59082.0,9207.0,Supermarket,0.0,0.0,82196.0,Snowy,3.0,47329.0
Friday,Afternoon,39306.0,12180.0,Mall,0.0,0.0,118780.0,Snowy,4.0,37076.0
Sunday,Evening,73726.0,3705.0,Bank Branch,0.0,0.0,107113.0,Rainy,2.0,80993.0
Monday,Afternoon,62459.0,20994.0,Supermarket,0.0,0.0,106867.0,Rainy,3.0,57102.0
Wednesday,Night,62631.0,0.0,Standalone,0.0,0.0,99945.0,Cloudy,4.0,57397.0
Sunday,Afternoon,44081.0,9574.0,Mall,0.0,0.0,82735.0,Cloudy,2.0,49870.0
Saturday,Night,61017.0,18275.0,Gas Station,0.0,0.0,83046.0,Clear,2.0,34692.0
Friday,Afternoon,29044.0,15854.0,Mall,0.0,0.0,75416.0,Cloudy,0.0,15781.0
Monday,Evening,70624.0,11252.0,Mall,0.0,0.0,90731.0,Clear,3.0,61121.0
Monday,Morning,30165.0,3847.0,Mall,0.0,0.0,108285.0,Clear,0.0,28204.0
Wednesday,Evening,33388.0,10520.0,Standalone,0.0,0.0,140858.0,Clear,0.0,29255.0
Thursday,Afternoon,44786.0,3871.0,Mall,0.0,0.0,134399.0,Cloudy,2.0,40667.0
Sunday,Evening,36540.0,7871.0,Gas Station,0.0,0.0,94086.0,Snowy,5.0,26813.0
Sunday,Night,55753.0,15054.0,Gas Station,0.0,0.0,112353.0,Cloudy,3.0,45524.0
Sunday,Night,51743.0,4702.0,Supermarket,0.0,0.0,120473.0,Clear,5.0,38910.0
Thursday,Afternoon,33141.0,12738.0,Bank Branch,0.0,0.0,98387.0,Clear,1.0,25622.0
Saturday,Morning,41590.0,9485.0,Supermarket,0.0,0.0,121599.0,Rainy,3.0,36355.0
Wednesday,Morning,32116.0,9806.0,Supermarket,0.0,0.0,86306.0,Cloudy,3.0,23026.0
Thursday,Afternoon,23478.0,4724.0,Supermarket,0.0,0.0,132755.0,Rainy,4.0,15608.0
Tuesday,Evening,53700.0,9741.0,Gas Station,0.0,0.0,91403.0,Snowy,3.0,46046.0
Thursday,Afternoon,32430.0,11268.0,Mall,0.0,0.0,50825.0,Clear,0.0,25417.0
Friday,Night,56207.0,4026.0,Mall,0.0,0.0,100056.0,Clear,3.0,63485.0
Friday,Night,26879.0,14877.0,Supermarket,0.0,0.0,102623.0,Cloudy,5.0,11328.0
Wednesday,Afternoon,43239.0,13587.0,Bank Branch,0.0,0.0,80154.0,Clear,4.0,42137.0
Monday,Evening,40505.0,14718.0,Supermarket,0.0,0.0,129708.0,Rainy,5.0,29905.0
Sunday,Night,49474.0,10162.0,Gas Station,0.0,0.0,95344.0,Cloudy,3.0,33081.0
Thursday,Night,62583.0,4166.0,Standalone,0.0,0.0,124736.0,Cloudy,2.0,54109.0
Monday,Evening,73251.0,12053.0,Gas Station,0.0,0.0,76255.0,Rainy,3.0,74354.0
Thursday,Evening,61064.0,19900.0,Standalone,0.0,0.0,103415.0,Rainy,4.0,48906.0
Monday,Evening,40837.0,10256.0,Gas Station,0.0,0.0,96988.0,Snowy,0.0,34262.0
Monday,Evening,36023.0,11411.0,Standalone,0.0,0.0,71826.0,Rainy,0.0,25505.0
Friday,Afternoon,39247.0,13844.0,Gas Station,0.0,0.0,58936.0,Rainy,0.0,23824.0
Monday,Night,43926.0,12595.0,Standalone,0.0,0.0,143962.0,Snowy,3.0,36461.0
Monday,Morning,51746.0,8840.0,Supermarket,0.0,0.0,101398.0,Clear,3.0,49279.0
Thursday,Morning,50098.0,7951.0,Gas Station,0.0,0.0,124436.0,Clear,3.0,34436.0
Sunday,Afternoon,60906.0,1864.0,Bank Branch,0.0,0.0,125252.0,Cloudy,5.0,53327.0
Thursday,Morning,50836.0,15174.0,Bank Branch,0.0,0.0,75719.0,Rainy,3.0,38803.0
Wednesday,Morning,70663.0,5285.0,Mall,0.0,0.0,127538.0,Snowy,1.0,58302.0
Wednesday,Afternoon,56678.0,13305.0,Bank Branch,0.0,0.0,113350.0,Cloudy,1.0,40055.0
Thursday,Afternoon,45929.0,11272.0,Bank Branch,0.0,0.0,86995.0,Snowy,5.0,38495.0
Monday,Afternoon,66244.0,13970.0,Gas Station,0.0,0.0,110394.0,Rainy,3.0,54788.0
Thursday,Afternoon,31334.0,16316.0,Standalone,0.0,0.0,116148.0,Rainy,0.0,15801.0
Saturday,Afternoon,48664.0,7210.0,Gas Station,0.0,0.0,105047.0,Clear,0.0,51885.0
Monday,Evening,43766.0,7839.0,Bank Branch,0.0,0.0,102431.0,Snowy,0.0,36712.0
Sunday,Morning,59840.0,3849.0,Standalone,0.0,0.0,124914.0,Rainy,1.0,66522.0
Saturday,Afternoon,64615.0,8658.0,Supermarket,0.0,0.0,155091.0,Cloudy,5.0,52933.0
Saturday,Afternoon,61192.0,10329.0,Standalone,0.0,0.0,84465.0,Clear,2.0,47363.0
Saturday,Night,33951.0,9490.0,Mall,0.0,0.0,81579.0,Snowy,5.0,27875.0
Wednesday,Night,55822.0,0.0,Gas Station,0.0,0.0,100338.0,Cloudy,4.0,66076.0
Tuesday,Night,38808.0,17011.0,Standalone,0.0,0.0,155091.0,Snowy,2.0,18491.0
Saturday,Afternoon,44610.0,1388.0,Mall,0.0,0.0,102337.0,Rainy,3.0,44607.0
Thursday,Afternoon,46918.0,14326.0,Gas Station,0.0,0.0,88266.0,Snowy,1.0,28043.0
Sunday,Night,60166.0,11325.0,Bank Branch,0.0,0.0,104826.0,Cloudy,4.0,50467.0
Saturday,Afternoon,26626.0,9495.0,Standalone,0.0,0.0,87996.0,Rainy,4.0,18394.0
Sunday,Morning,38095.0,11586.0,Bank Branch,0.0,0.0,65016.0,Cloudy,5.0,27971.0
Thursday,Afternoon,61842.0,19109.0,Bank Branch,0.0,0.0,82838.0,Snowy,0.0,55780.0
Saturday,Morning,77816.0,2334.0,Supermarket,0.0,0.0,80876.0,Cloudy,2.0,81497.0
Thursday,Morning,36759.0,4598.0,Bank Branch,0.0,0.0,128294.0,Cloudy,3.0,36900.0
Friday,Night,30928.0,9390.0,Mall,0.0,0.0,97777.0,Cloudy,1.0,18937.0
Monday,Night,45272.0,5581.0,Gas Station,0.0,0.0,108757.0,Snowy,4.0,31660.0
Sunday,Night,70130.0,9885.0,Bank Branch,0.0,0.0,110073.0,Snowy,5.0,54536.0
Saturday,Morning,61371.0,6114.0,Bank Branch,0.0,0.0,86198.0,Rainy,2.0,57395.0
Wednesday,Night,56949.0,11831.0,Bank Branch,0.0,0.0,73584.0,Snowy,2.0,54588.0
Wednesday,Afternoon,79072.0,1172.0,Gas Station,0.0,0.0,115592.0,Cloudy,1.0,68688.0
Monday,Evening,35693.0,3675.0,Supermarket,0.0,0.0,74364.0,Snowy,0.0,37959.0
Monday,Evening,50908.0,18379.0,Standalone,0.0,0.0,97409.0,Snowy,3.0,38095.0
Wednesday,Evening,67900.0,9570.0,Bank Branch,0.0,0.0,130586.0,Clear,4.0,62091.0
Thursday,Morning,56794.0,11485.0,Mall,0.0,0.0,121607.0,Clear,0.0,49069.0
Monday,Night,56607.0,13380.0,Bank Branch,0.0,0.0,96639.0,Cloudy,1.0,57082.0
Tuesday,Evening,28056.0,3981.0,Gas Station,0.0,0.0,126532.0,Cloudy,1.0,22588.0
Saturday,Afternoon,70487.0,8458.0,Bank Branch,0.0,0.0,84430.0,Rainy,2.0,76882.0
Saturday,Evening,66189.0,5735.0,Supermarket,0.0,0.0,65366.0,Clear,3.0,72757.0
Sunday,Morning,36092.0,3349.0,Mall,0.0,0.0,104578.0,Clear,4.0,27958.0
Sunday,Night,28044.0,12472.0,Gas Station,0.0,0.0,72323.0,Clear,5.0,11500.0
Monday,Afternoon,69472.0,9084.0,Gas Station,0.0,0.0,115270.0,Cloudy,4.0,73570.0
Friday,Afternoon,64398.0,4212.0,Gas Station,0.0,0.0,117645.0,Snowy,5.0,67640.0
Monday,Night,28623.0,3149.0,Gas Station,0.0,0.0,139279.0,Clear,4.0,25673.0
Tuesday,Morning,66677.0,10512.0,Gas Station,0.0,0.0,110547.0,Snowy,5.0,47229.0
Thursday,Morning,36558.0,11069.0,Standalone,0.0,0.0,78662.0,Cloudy,1.0,24025.0
Thursday,Night,33577.0,14686.0,Gas Station,0.0,0.0,91501.0,Snowy,2.0,37278.0
Sunday,Afternoon,41281.0,12117.0,Supermarket,0.0,0.0,83759.0,Clear,5.0,32388.0
Saturday,Evening,40128.0,18862.0,Bank Branch,0.0,0.0,72464.0,Clear,5.0,25909.0
Friday,Night,73504.0,23427.5,Standalone,0.0,0.0,128629.0,Clear,4.0,58912.0
Thursday,Evening,63885.0,11800.0,Gas Station,0.0,0.0,66038.0,Rainy,3.0,51223.0
Friday,Evening,67283.0,8391.0,Standalone,0.0,0.0,102531.0,Cloudy,4.0,63512.0
Tuesday,Afternoon,38774.0,16678.0,Supermarket,0.0,0.0,92970.0,Rainy,5.0,19766.0
Tuesday,Afternoon,54327.0,13795.0,Bank Branch,0.0,0.0,111101.0,Cloudy,2.0,41310.0
Friday,Afternoon,70114.0,6192.0,Standalone,0.0,0.0,90429.0,Snowy,1.0,66155.0
Thursday,Night,66587.0,8594.0,Supermarket,0.0,0.0,83627.0,Clear,1.0,49442.0
Monday,Evening,33519.0,13371.0,Gas Station,0.0,0.0,99707.0,Rainy,4.0,21066.0
Monday,Morning,41327.0,9538.0,Supermarket,0.0,0.0,84962.0,Rainy,2.0,39309.0
Monday,Evening,50091.0,17530.0,Gas Station,0.0,0.0,73930.0,Snowy,4.0,27394.0
Saturday,Night,56450.0,12156.0,Gas Station,0.0,0.0,80261.0,Snowy,3.0,44973.0
Sunday,Morning,36482.0,8901.0,Mall,0.0,0.0,113159.0,Rainy,1.0,32014.0
Tuesday,Morning,60975.0,7351.0,Bank Branch,0.0,0.0,82958.0,Cloudy,5.0,48089.0
Monday,Night,31071.0,10497.0,Supermarket,0.0,0.0,124336.0,Clear,5.0,19821.0
Tuesday,Morning,79967.0,17548.0,Mall,0.0,0.0,84708.0,Snowy,0.0,71328.0
Sunday,Afternoon,52085.0,19073.0,Bank Branch,0.0,0.0,101744.0,Rainy,4.0,45045.0
Thursday,Night,67848.0,14684.0,Mall,0.0,0.0,110761.0,Rainy,4.0,67617.0
Sunday,Morning,26619.0,11251.0,Mall,0.0,0.0,116522.0,Snowy,3.0,16669.0
Friday,Morning,67068.0,8348.0,Mall,0.0,0.0,118706.0,Clear,0.0,67400.0
Saturday,Evening,49381.0,6797.0,Gas Station,0.0,0.0,108397.0,Clear,2.0,50648.0
Saturday,Night,56720.0,22375.0,Mall,0.0,0.0,97771.0,Clear,1.0,46437.0
Tuesday,Evening,48505.0,11155.0,Mall,0.0,0.0,105624.0,Snowy,0.0,48375.0
Friday,Afternoon,51007.0,6950.0,Supermarket,0.0,0.0,82366.0,Cloudy,0.0,48841.0
Monday,Night,44372.0,9615.0,Mall,0.0,0.0,81168.0,Clear,5.0,40157.0
Sunday,Afternoon,64984.0,12753.0,Supermarket,0.0,0.0,119253.0,Rainy,4.0,62055.0
Tuesday,Morning,73108.0,4235.0,Gas Station,0.0,0.0,92159.0,Clear,4.0,86833.0
Sunday,Afternoon,52401.0,13781.0,Supermarket,0.0,0.0,89862.0,Rainy,0.0,54249.0
Tuesday,Evening,70579.0,9653.0,Supermarket,0.0,0.0,113890.0,Rainy,0.0,67370.0
Thursday,Morning,55412.0,14096.0,Mall,0.0,0.0,134833.0,Rainy,3.0,59616.0
Wednesday,Night,57704.0,9813.0,Gas Station,0.0,0.0,53039.0,Snowy,3.0,50766.0
Wednesday,Evening,67346.0,6249.0,Supermarket,0.0,0.0,69885.0,Cloudy,0.0,64305.0
Saturday,Afternoon,52530.0,10103.0,Gas Station,0.0,0.0,78625.0,Rainy,5.0,36434.0
Saturday,Afternoon,66090.0,11896.0,Mall,0.0,0.0,94440.0,Snowy,0.0,76159.0
Tuesday,Night,75858.0,9165.0,Mall,0.0,0.0,132623.0,Clear,4.0,79717.0
Saturday,Morning,47901.0,10982.0,Supermarket,0.0,0.0,123990.0,Clear,5.0,44287.0
Sunday,Afternoon,62687.0,14364.0,Supermarket,0.0,0.0,91236.0,Rainy,1.0,63300.0
Wednesday,Evening,29294.0,7924.0,Standalone,0.0,0.0,108266.0,Cloudy,4.0,20914.0
Thursday,Morning,58958.0,7804.0,Gas Station,0.0,0.0,76447.0,Rainy,0.0,51229.0
Friday,Evening,55499.0,13856.0,Supermarket,0.0,0.0,81032.0,Clear,0.0,35468.0
Friday,Night,37860.0,1100.0,Mall,0.0,0.0,104287.0,Cloudy,4.0,40119.0
Sunday,Evening,56147.0,9142.0,Mall,0.0,0.0,87177.0,Clear,0.0,47829.0
Sunday,Afternoon,27579.0,6505.0,Gas Station,0.0,0.0,80016.0,Clear,3.0,25849.0
Saturday,Morning,43120.0,19675.0,Standalone,0.0,0.0,65065.0,Cloudy,0.0,22683.0
Wednesday,Morning,50872.0,6511.0,Supermarket,0.0,0.0,99860.0,Clear,2.0,38381.0
Thursday,Afternoon,30519.0,1909.0,Standalone,0.0,0.0,94229.0,Snowy,2.0,26590.0
Thursday,Evening,43968.0,7387.0,Mall,0.0,0.0,95751.0,Clear,4.0,42426.0
Wednesday,Morning,38003.0,8145.0,Gas Station,0.0,0.0,85524.0,Cloudy,2.0,37904.0
Sunday,Night,38891.0,10123.0,Supermarket,0.0,0.0,97955.0,Snowy,4.0,29504.0
Friday,Night,39202.0,12008.0,Standalone,0.0,0.0,141103.0,Snowy,0.0,28182.0
Friday,Morning,36877.0,13343.0,Standalone,0.0,0.0,113935.0,Cloudy,5.0,28019.0
Saturday,Afternoon,53081.0,9800.0,Standalone,0.0,0.0,91310.0,Snowy,3.0,38861.0
Saturday,Morning,38525.0,7030.0,Supermarket,0.0,0.0,122137.0,Rainy,0.0,39354.0
Sunday,Evening,72044.0,9114.0,Gas Station,0.0,0.0,104146.0,Cloudy,0.0,58799.0
Friday,Night,45472.0,14215.0,Supermarket,0.0,0.0,104172.0,Clear,1.0,35178.0
Wednesday,Afternoon,39031.0,14201.0,Supermarket,0.0,0.0,93898.0,Cloudy,0.0,24380.0
Saturday,Night,68252.0,6021.0,Bank Branch,0.0,0.0,85106.0,Cloudy,3.0,58760.0
Thursday,Evening,62850.0,18980.0,Supermarket,0.0,0.0,73396.0,Snowy,3.0,58911.0
Friday,Night,68952.0,1729.0,Gas Station,0.0,0.0,110480.0,Clear,3.0,68569.0
Monday,Afternoon,53858.0,10955.0,Gas Station,0.0,0.0,85301.0,Snowy,0.0,38494.0
Sunday,Evening,58242.0,13359.0,Gas Station,0.0,0.0,98087.0,Rainy,0.0,49699.0
Wednesday,Evening,53250.0,12873.0,Bank Branch,0.0,0.0,92041.0,Rainy,2.0,50240.0
Friday,Night,31492.0,11495.0,Mall,0.0,0.0,106362.0,Snowy,5.0,30203.0
Wednesday,Evening,49367.0,13695.0,Supermarket,0.0,0.0,96281.0,Clear,3.0,34041.0
Thursday,Evening,43191.0,14447.0,Mall,0.0,0.0,122118.0,Rainy,0.0,21128.0
Wednesday,Afternoon,58502.0,3753.0,Standalone,0.0,0.0,100543.0,Clear,1.0,59558.0
Monday,Evening,46970.0,13846.0,Standalone,0.0,0.0,90828.0,Clear,2.0,38057.0
Sunday,Afternoon,67458.0,8714.0,Standalone,0.0,0.0,75311.0,Rainy,1.0,49940.0
Saturday,Morning,26398.0,13343.0,Mall,0.0,0.0,73375.0,Rainy,4.0,14215.0
Thursday,Afternoon,56519.0,13244.0,Mall,0.0,0.0,106772.0,Snowy,5.0,52205.0
Friday,Evening,33710.0,1561.0,Mall,0.0,0.0,95177.0,Cloudy,4.0,31879.0
Thursday,Afternoon,27671.0,6962.0,Gas Station,0.0,0.0,87386.0,Cloudy,4.0,28568.0
Wednesday,Afternoon,82104.0,18328.0,Standalone,0.0,0.0,114618.0,Rainy,0.0,79902.0
Tuesday,Afternoon,32998.0,15382.0,Bank Branch,0.0,0.0,118559.0,Cloudy,4.0,25716.0
Wednesday,Morning,47729.0,15695.0,Supermarket,0.0,0.0,91055.0,Clear,0.0,30023.0
Friday,Night,31023.0,14889.0,Bank Branch,0.0,0.0,98295.0,Rainy,3.0,17654.0
Thursday,Night,59026.0,9283.0,Bank Branch,0.0,0.0,131392.0,Snowy,4.0,44042.0
Saturday,Evening,35674.0,7359.0,Standalone,0.0,0.0,85231.0,Cloudy,1.0,36393.0
Thursday,Evening,53560.0,5795.0,Supermarket,0.0,0.0,98583.0,Rainy,1.0,49974.0
Sunday,Afternoon,67631.0,2876.0,Standalone,0.0,0.0,109668.0,Rainy,1.0,67096.0
Saturday,Afternoon,40834.0,12023.0,Standalone,0.0,0.0,101296.0,Cloudy,4.0,22721.0
Tuesday,Afternoon,69924.0,11737.0,Supermarket,0.0,0.0,85891.0,Clear,1.0,69110.0
Sunday,Evening,51480.0,7901.0,Bank Branch,0.0,0.0,86463.0,Rainy,4.0,46418.0
Sunday,Morning,65959.0,7925.0,Standalone,0.0,0.0,60382.0,Cloudy,3.0,62578.0
Monday,Morning,44541.0,1630.0,Supermarket,0.0,0.0,80232.0,Cloudy,2.0,48391.0
Monday,Night,44564.0,17719.0,Mall,0.0,0.0,78542.0,Rainy,0.0,39820.0
Saturday,Evening,50186.0,13888.0,Bank Branch,0.0,0.0,121878.0,Rainy,5.0,33907.0
Sunday,Evening,55395.0,14243.0,Supermarket,0.0,0.0,80869.0,Snowy,5.0,39411.0
Friday,Afternoon,41303.0,5984.0,Mall,0.0,0.0,115452.0,Clear,3.0,29262.0
Saturday,Morning,30774.0,9663.0,Standalone,0.0,0.0,88648.0,Snowy,1.0,25912.0
Friday,Morning,53650.0,7805.0,Mall,0.0,0.0,75014.0,Clear,2.0,40505.0
Saturday,Afternoon,30090.0,4114.0,Supermarket,0.0,0.0,95872.0,Cloudy,2.0,35692.0
Tuesday,Night,51814.0,6207.0,Standalone,0.0,0.0,121168.0,Rainy,1.0,54835.0
Saturday,Night,47537.0,11878.0,Mall,0.0,0.0,95713.0,Snowy,1.0,43979.0
Tuesday,Evening,55904.0,9963.0,Supermarket,0.0,0.0,116276.0,Rainy,4.0,61369.0
Saturday,Night,37719.0,1150.0,Mall,0.0,0.0,80532.0,Clear,5.0,40930.0
Wednesday,Evening,66033.0,4731.0,Bank Branch,0.0,0.0,101311.0,Cloudy,2.0,57596.0
Saturday,Evening,43962.0,12225.0,Supermarket,0.0,0.0,111036.0,Clear,5.0,36400.0
Wednesday,Morning,58685.0,9016.0,Gas Station,0.0,0.0,69356.0,Clear,5.0,40251.0
Friday,Evening,57672.0,10406.0,Supermarket,0.0,0.0,89013.0,Cloudy,4.0,56582.0
Thursday,Night,63886.0,0.0,Gas Station,0.0,0.0,98714.0,Rainy,4.0,68694.0
Thursday,Evening,57872.0,3629.0,Supermarket,0.0,0.0,71525.0,Rainy,1.0,45255.0
Tuesday,Afternoon,85729.0,3203.0,Bank Branch,0.0,0.0,133010.0,Snowy,2.0,68463.0
Friday,Night,58501.0,16682.0,Mall,0.0,0.0,77078.0,Rainy,5.0,45840.0
Wednesday,Afternoon,42346.0,15509.0,Gas Station,0.0,0.0,110302.0,Snowy,3.0,29388.0
Wednesday,Evening,53327.0,11608.0,Mall,0.0,0.0,97150.0,Rainy,3.0,52537.0
Saturday,Evening,62721.0,14722.0,Gas Station,0.0,0.0,108569.0,Cloudy,3.0,42314.0
